Acc_X,Acc_Y,Acc_Z
6.753865262321909,7.9637862654618345,0.11599862207012634
5.810011197018506,-7.57909059273691,0.988399693112914
-7.093157488123866,-7.225257789920265,-9.1383709581182
-8.29450980129394,2.1604541224210134,-2.710976350951082
5.646516085956659,0.7975342346727636,-9.101051726932141
4.644353941602811,-5.348924322834286,-7.680860462749992
-7.742571696867506,6.57902809216144,-4.957450125927623
0.04575329600095834,-4.081261362618629,3.4103021946093044
7.079705151268072,-2.675252445780658,1.8588540339111237
1.9626945334496497,-1.4662364269090293,-7.4500130580080555
-6.994858315726182,-8.908747074107932,-9.958623306478298
-9.768031007806236,-5.561761337050437,-8.571611072876602
-8.562442495636137,-3.4431534543726894,0.4593484928675231
-8.223047394040712,-3.360386132762228,7.537494514932252
3.2053548719108864,-7.379374405165193,-2.5022455319125836
6.4716835405479465,-9.024664099269106,-6.715864703040102
-2.4481922088635866,3.4574529205609057,-3.5214252493077396
-9.472093413259767,0.9257046648188112,1.4820890703920604
1.5901215979954166,8.505814400409399,-0.9381864987082071
8.800671308110932,-4.452891442678144,-8.992632066343534
-6.857132875766688,6.003810977405411,-7.171800678358546
3.3261882580162485,-9.925553577148627,4.581818417435834
9.105651819148363,1.60071140241579,-9.572598399158965
-9.545706266324789,2.169596882878844,4.890747937316533
4.447770036639952,0.38992672023070796,9.069735205674508
4.353922165174712,-4.198592706202648,-0.37172317080968575
0.22873739447202013,-7.263451445811349,8.200461730770996
-2.0026036355877785,-1.5558793158996096,-6.510287331667928
-3.452824167600883,-4.843271689977405,4.803935904070361
8.456096348089549,8.167787410943099,2.6381162482616887
-7.4478547968026065,6.775122851649691,8.212806994523945
-0.8724822410407782,9.941111271013735,-7.330050866239786
7.26229444640213,-9.827075164157817,0.1262110687496527
5.470818772492326,-4.6983982697056526,6.086081787702923
1.5639078113225153,-4.449301858704782,-1.5655418773281138
-5.425013809218477,3.390950490678188,7.995349827714325
-7.8196228303341115,6.694708594427588,-5.27614392903434
-8.20150072894,-4.361001776966522,-5.364363204343392
-7.311616357766509,8.983595084219978,-0.6543104368795731
-5.916381819532108,2.126233915497334,3.05515136392491
-5.52056114969859,1.8606691960179091,-6.723709088481535
-4.651062123747813,8.404442606472387,3.3739714865080135
6.950999019888236,-6.317817103852105,2.4878314666863783
-5.9515478965365265,1.2620649458438962,1.3011587438203183
-5.375286949582541,4.676756853736901,-1.671402197418459
3.21661792678845,3.9141880468903913,-3.2669317248024736
2.05427880410576,-7.367277201922171,-9.21270498641242
0.5122551547407479,-9.423074354437759,-0.4165741557134943
-5.929596250592828,7.394879180187758,7.65900425373253
-0.42234086544107896,1.5953006279999737,-1.024612912247747
-1.1353880452032517,1.8343550404517828,-1.7349844853217267
9.491290871894847,2.59291207021149,-6.946800913564683
-9.229840043936253,5.0588809867358275,6.1509874251916195
-8.536756993954349,6.433799577490543,4.069963741055629
6.292807792984597,-6.966835598089496,-9.821908705263612
8.595398779199346,8.996218224471356,-5.262448310081869
-9.570626775466733,-7.823676641345552,7.579963958012669
8.186259657115635,-1.6388618006597753,3.262073682897718
8.238810559547044,3.9634248847766695,1.3850582264824336
1.9151478402122972,-9.329719725917315,-6.625181794468141
-6.796484065451427,4.935152047065097,-2.15355588301321
1.988931610151317,5.646773419489417,-9.18925575296133
-1.487310077075211,6.5484924630459,3.570005217162489
-9.68999523801282,-1.4428221759504094,-6.467341514081171
-6.401068768488532,-7.042322455278134,9.485652124389318
-8.309505980241564,9.261451232895205,-4.13129782885971
-2.349181281195099,-6.152674528034307,0.2429358853043322
-0.1820288032294286,2.3260052458032003,5.104087412767129
-5.34651424313388,-2.2920431334107434,-9.913046468286783
-3.7131595958749752,4.952469790913526,1.2124844785211746
-0.3225603031241224,0.9493886684387309,-0.6455511683521422
9.316738588943867,-0.9466454725864075,8.649124416061966
4.496720945908724,4.329399133084431,-5.172490691907969
-0.8461872261453216,1.1392317812460302,-1.223216759260433
-6.873411989600912,-0.1741765815696681,-2.635093818597401
-7.49581396727881,-7.696343730965129,-8.2319146313813
3.1907588162164693,7.816768789807039,-4.2658194261908555
4.846989312377268,2.9918306023367087,9.960174652127854
-9.301634914447064,0.6975361466019727,1.1984423034162148
7.978698040752377,5.794573248455389,7.818146309598383
8.940976850851186,4.841707553185408,-3.8325661678762746
0.07925023364749961,7.502166856720542,4.184735267668106
-8.715843844014676,8.097943964182729,-7.29672401205526
7.412556090025802,-2.0937655323587023,0.9859939321485527
5.35169362119966,0.07369499269568713,1.905573175382866
8.07781264238966,-4.391301742766165,8.286210568459737
0.3229452336495804,1.1924490611712706,-7.266179818306324
-1.2854336856692665,-4.401312858761884,0.2911386309004129
-8.591893123820507,0.1549108132089554,8.491829142064823
1.3219264903653638,-4.944257964019789,-8.711167821382633
3.629404927540987,-6.747988585872182,7.657665184745284
7.523003103549097,-3.24424705752536,5.691771331105265
1.3287748095314118,0.7622367551250164,2.2787404525749366
-0.7282276412061162,-5.4117055899359645,2.753682026174298
-0.20566479845908425,-1.533401843629111,6.481417450690717
-4.112261357269096,-2.045856161858726,-0.5317310180995101
-5.199702675593008,-1.4011931261795407,6.64479832072232
