Acc_X,Acc_Y,Acc_Z
0.1804107216214632,-2.646495064518117,2.508728617222623
-7.576658251264677,5.681888981312424,7.660696462879471
-9.841469316673102,9.592497214146722,0.5954674482016582
-1.4020112453166984,-9.336400102349884,-2.7418860420277236
2.904011782031791,8.742298940592562,-9.386041925356928
-6.2009447603209855,-2.14216523709357,8.216461756879443
-6.928395849049577,-8.024502210214226,-1.2274631929645174
-7.935300927970255,-9.291844277720598,-3.7388969971425485
5.2395562624636725,-5.284281801066497,-5.651580153207236
5.483878190409063,5.954775809136034,-1.3497263133512671
1.0833673402569914,-3.004433736075671,-4.63322799976045
7.084530669438017,1.2236961564724353,-6.34110668412144
-0.4261873221379471,0.49933814469028626,4.954766075782754
3.1998728439866007,-2.0649967362536508,9.784136345212499
-1.535174501497984,-7.228863516224793,-2.256381677917158
-8.539317164783744,-0.024252729343297474,3.3138965475756734
8.722432708767805,-4.80779856873613,-6.620667351867531
0.6654420849446083,1.774786965017249,6.246671004471686
2.3845280683814707,-5.178192754160227,-6.5075277950407395
-5.706761241673162,4.066685131239749,-4.692828003470694
6.317018778280087,-3.7132764070299595,-0.2788556917796452
-7.0496226960874715,-8.865988233135251,0.1784491081786861
2.4945837679506706,-1.3446014241714153,2.604711162615221
7.454915075868456,-5.5522653451563375,7.285707145516046
7.467026508013195,1.8300384074051834,2.506927412233253
9.316938672375223,-2.892251398294727,2.6284268742136128
2.23909288293542,-8.017330029269749,-4.018467055127863
-9.928920384762794,-4.1774610777647725,-7.400244790717112
2.776609891319959,-3.933997482470959,7.430966536344339
-4.9934644791191385,8.352913008421751,-2.520936455123241
6.8824977662793785,5.223110270674994,-7.89134745991219
-3.157167001346588,4.1213799849059995,3.701110097738331
6.335791176063189,-4.116517655654615,4.729851286182976
6.529710566813204,3.164642644996732,8.689428839222579
-5.769446525057531,-2.857161013984941,-5.017422244319992
-1.0335594777454755,3.830195020330425,3.0889985059643728
-7.64608676652728,6.806442600835545,5.626138588838076
3.7750838509396125,3.62831194000697,-7.768561607403042
-6.144394223008263,9.858679087603,-0.6566094107675635
-5.554896762889889,5.718863662771675,9.092694101747075
8.544024725729454,2.8686912727474194,0.38301681158733203
-3.3398166433231946,2.0824183947250923,6.528044493067398
-7.803273663863381,1.7765687010001852,-5.11998191314853
-8.37519222604389,-4.29775856045961,7.426333274644936
9.226162633270171,6.3021930140837625,-7.499652303871667
-9.548803551601623,8.519903574755702,-4.4904728039373865
4.272870963344364,8.87979425876566,-4.72272819587924
-3.5784253205613954,-3.1846374574344383,9.184429309394119
5.107813078353745,-9.501979336443227,-5.493095357939914
5.478694441982787,-3.9042930279852843,-1.3788818055262926
-4.4214609382404335,-5.787455831661379,7.479241653336924
1.6332142756259476,-6.399829870358628,3.8267422367718655
-3.449622375351886,-6.03636063725598,7.405977512332949
8.01638981621721,7.790019146133844,-6.333868439414722
2.154760466273979,-8.143859318112199,6.598144835226595
-1.017354525319531,-3.574560034458621,0.16167902737097783
-8.460280145330918,-1.5585462537151678,-3.6378224732158877
-6.635725608177627,-2.0756247996245207,-6.2994539846104765
4.557375558613643,-2.913010025087626,-6.24832593898862
8.836082080248772,7.297681892406164,3.5775353300895993
7.503712475901985,3.859632263832813,7.555800788862403
-8.647982642466602,6.776452892806862,-2.807775202498057
-0.36283694559052826,-3.014593949414066,0.7046996569379598
6.768025438169989,-6.410780846163126,4.348924982101819
-8.58200447935805,2.7909768128918078,0.027014329634063472
9.409075714596508,-6.90996135832437,7.738708122643782
-8.212638703212853,-0.21534566530077903,0.9561649935482315
-8.7129083953321,4.096361673282633,-4.51154005083022
-6.543254558158704,-6.918878424215842,-2.3205621051218017
-1.0300018453511264,-5.615167947092705,-3.5022695523624865
2.183751369065403,5.6029201397550406,8.884580025842649
3.793806825952487,-8.427631991111408,-9.387436155102955
-6.570872492871005,-6.0546109571595945,7.913479438042607
-3.517791692895578,-2.29896311746516,5.871275062478736
-6.061509039792632,9.13331419183735,-3.7438559197253056
4.9303801113828065,2.0030580149159416,-2.6091157398384945
-5.175558923221255,9.531799994937039,7.671888045252565
5.658228345956125,-0.3919432541222676,1.193480788706804
3.1046998354947792,3.099042831030669,4.562989830928339
6.272688049277463,-3.8277786183567963,-4.511267514043926
-3.695253678467399,-8.177063372768457,0.23482172252822053
-0.7729334486207744,-4.042469005897786,8.019036731163418
-1.797544153335135,-0.9282420743340563,3.4869668007592747
9.609482091881258,-1.686803574862818,1.6708615124004833
6.881034587367182,3.9413717630367344,-0.21134939363375693
-0.7751981903773206,5.509235127580608,3.0282322462571223
7.156155739737368,7.920390848444189,-9.311759639330377
9.672409733252504,0.004423754096293919,1.6780258423105998
0.8072597312694736,-9.187098411089103,-7.814623883906737
3.305570323560726,-1.638354885762336,-4.589594157783996
3.9468874045666897,7.017101464541625,-1.275066987435789
-1.9309352810385878,-8.073636841548888,1.949675565785336
8.861350602280233,-6.196321636313515,-0.23877930446811746
3.312447039199169,-6.843155750827452,2.8172252322776163
4.115426028604073,4.927867528406971,5.6483978017303755
-1.4163344823879243,4.17709437737736,-4.88168830137421
-6.322924226701341,-2.317975918567841,0.7105400989773276
