Acc_X,Acc_Y,Acc_Z
1.5190483972828357,-4.295615604402063,5.857273780367198
-8.3802106434927,2.811013257127275,-9.179062545996304
-2.5577789368610304,-7.542193268305077,-3.999970076625699
-8.32513395529431,-6.198230832724219,-3.450337007404219
-1.9375239718569137,3.889473777669794,6.660415093305506
9.713746068390861,9.559935236673603,3.321469367842907
-9.347007667068647,7.211238410004174,-4.013011925152261
-4.136490417827783,1.68700916298409,8.642621988882844
2.550894098609797,1.5322938142704494,3.741773235667324
7.426250093536634,-5.177270989919551,-1.9675005268177905
5.599514432639488,5.088365811182156,-9.476801967014802
2.9420972376943304,-3.236799911219837,-2.115365723367306
0.5925701006739779,-2.5987518732467096,-3.7515700775578686
-4.660943654844106,0.5889443455298924,-9.762652574381878
0.1743177238245508,-1.2378625930349543,0.3447347021280436
-4.1574917070026025,-6.265848147787918,-1.2578109480304995
5.358716441314385,5.842412617274277,6.826344925785669
-2.2060588607732328,1.7475824864753733,7.78052668586119
-6.041858250464598,-4.153620772030598,9.915152651368764
2.6933661486027187,-7.3421947927819815,-2.1319470246367107
0.9513708459337717,9.099520514210298,-5.485375220281412
-0.7993635406195843,2.6636899997139967,-1.8692006239038772
4.636059067779355,4.001746174008755,-1.037034557927134
1.4903819297810337,3.883919768226951,9.878144714585172
-3.0758141467830846,9.48354056730414,9.021386671990353
7.280675170075874,7.359566450059628,3.12841986494411
-8.818190869809488,3.609465987001297,7.342089488475679
2.035662259861006,-5.838207293477751,1.538430058552029
6.8291797548468445,5.0557248515538316,8.494808151053313
-8.094889705237637,9.523775049650009,-4.37382560131544
9.935169659871168,-6.956419382927097,3.994429895224359
-6.186907234973662,8.789481096391093,-0.7404015091626182
7.439867735328747,-4.465370711342427,0.9980343957892757
8.700415604738119,4.991829464786452,-4.184746783313662
7.823071932105854,-9.371643751847714,6.693548594642788
2.3346647250965624,9.671975728832372,-4.2743683961543315
5.53103843679467,-9.279742309314878,0.9697196245477322
-7.554164862179025,0.668937920666469,0.6884424255561488
-6.614767823796077,-8.72836562768641,3.073281268795604
-8.964504368528978,-7.204665905729155,-5.834203194798349
7.348522105578947,-5.751026382761939,3.1787840943797274
-5.238105465318437,-5.169321307458647,1.949540124760201
-0.3837110477545913,7.700510161481464,-6.701304216458352
1.621461012483758,5.734407940655652,-6.310792449525913
-7.896796273057856,-5.480537365430336,4.483427160642847
-4.0799614615900825,-8.400856400091737,-3.8226857794144653
7.534404364779942,4.611407133360759,-4.075243404492561
-1.043195578201388,8.8146457107078,-6.676288405230073
1.6465902230554352,-2.1362468984641714,9.3787079126961
1.127486636402967,0.2215105585268553,4.560201910362897
-5.605877433530364,-4.087888519693701,4.739162601948818
-2.428058715055905,1.2079701763517452,6.698832317079212
-1.053109638400489,-6.153730074406118,6.1975155975596685
5.418138674638405,-9.764646993415004,4.804455453376754
4.341929584658848,7.499167280699815,6.2801052055785895
6.090327821210501,-6.981159999266618,3.4276322997087725
-1.6761888833613448,4.3119330378835095,-9.297641855848326
0.9590240039911038,-4.816349200148196,9.632967244735521
3.0339351707444333,4.8355563213816986,6.053956052157041
-2.854033271460743,-2.698038606178561,-2.2152315223370405
9.406829069714863,4.4930052018975175,2.2247493979936
-9.11763403691677,0.33313722306039395,9.378611407975445
-8.798550837663178,0.5527972129753351,3.8761827116610803
7.094047675725289,8.566406332168363,8.005346654380372
8.350993738277012,0.23845701439926437,-4.296133767188442
0.6952628028540317,4.436937152923939,-6.449419548900734
8.640268035937357,1.5191915276509462,2.384063663286325
6.453127229110443,5.460545785816368,7.123476915279774
2.0660623437811676,2.6588430054578875,-1.5177544274628456
4.5714003408695305,-2.8587910135691796,-2.6687801790456733
3.3784140727920757,3.5351428399130036,-7.89974441369194
1.0311570387122053,-6.971784117170932,7.259483229976972
1.437965881666086,-6.843733095563098,-4.131636858521068
3.211800368648589,8.964864882113773,-4.863402211047845
6.882396995818908,-2.881251335719859,2.7160085470665702
-4.065497156558271,0.604985759328823,0.5020072911294005
-3.1412421884912174,-0.9458279617515597,-0.326559006716165
-1.2102014769274696,2.7625078240193695,-6.08302731774727
-2.9395253105519847,0.2951199829791413,7.421454226403199
-0.8442236782027344,2.743750369321706,6.89715799613688
-1.5890503059500016,-2.4106031903261815,8.598405480878181
5.9113521568396425,-2.0019607267417676,0.005920562988585232
-2.5573775134204224,5.470181846807591,-3.860908862719099
5.746622876394017,4.404663153337031,4.254411112880227
-5.070107458126576,-2.2271444903035515,-3.8883926416499826
5.581778064864835,0.626413844170397,-0.5902783284100863
-6.176996697975405,-8.708505190007251,0.2709881859040024
-3.3888105235458843,0.5444130166232881,-8.130519058663708
-9.677049382532424,-9.26574493058306,9.506511301771738
9.871223147327239,5.234801032946642,-5.51743026000678
4.021901624529889,-8.763854389004518,-9.58340835021436
9.313971352540495,2.6521015687849125,-4.375473820799742
-7.94700001176847,3.5532772482455783,-4.757575751536325
-8.44893761682565,-1.1146113850739674,-6.7167215547603965
4.484632457872188,1.9491387261752706,1.8592114964125717
6.955897849970839,-4.620003777960651,1.3311723433402491
-0.4029794509315838,1.1346589016736157,-3.092790266686574
